Selective_layer_thickness,Filler_size,Filler_concentration,Crosslinker_concentration,Organic_Hildebrand_solubility_parameter,Organic_molecular_volume,Mass_ratio(A/B),Effluent_type,Effective_area,Experimental_temperature,Downstream_pressure,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,Total_flux,predicted
150.0,1000.0,0.3,0.0,29.61,40.49,9.5263,1,28.3,22.5,1.0,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,0.034,0.038205584816546484
150.0,0.0,0.0,0.0,29.61,40.49,10.7647,1,28.3,22.5,1.0,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,0.020000000000000004,0.021985229890280268
150.0,1000.0,0.3,0.0,23.57,76.4,14.3846,1,29.3,22.5,1.0,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,0.028,0.029748446089926835
150.0,0.0,0.0,0.0,23.57,76.4,17.1818,1,28.3,22.5,1.0,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,0.026000000000000002,0.022684753705643438
150.0,1000.0,0.6,0.0,26.52,58.5,6.4074,1,28.3,22.5,1.0,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,0.049999999999999996,0.05002254803126616
150.0,1000.0,0.6,0.0,29.61,40.49,8.5238,1,28.3,22.5,1.0,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,0.07799999999999999,0.053914360815466016
150.0,1000.0,0.6,0.0,23.57,76.4,12.3333,1,28.3,22.5,1.0,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,0.03799999999999998,0.03871516696787341
14.0,0.0,0.0,0.0,21.37,57.25,4.0,0,5.5,70.0,0.001,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,0.024999999999999994,0.04599051372177486
40.0,0.0,0.0,0.025,21.37,57.25,4.0,0,32.43,30.0,13.3,-2.358771733388256,3.6596385390495545,-0.8453095667107677,-3.720884774363917,0.8028065795630861,0.2143602330796868,-0.1687997132455574,0.12865354647507904,0.13968890470307002,0.07097935390295299,0.024997000000000005,0.029642792185437986
40.0,0.0,0.0,0.025,21.37,57.25,9.0,0,32.43,30.0,13.3,-2.358771733388256,3.6596385390495545,-0.8453095667107677,-3.720884774363917,0.8028065795630861,0.2143602330796868,-0.1687997132455574,0.12865354647507904,0.13968890470307002,0.07097935390295299,0.0073190000000000035,0.014402881174139721
40.0,0.0,0.0,0.025,21.37,57.25,1.0,0,32.43,30.0,13.3,-2.358771733388256,3.6596385390495545,-0.8453095667107677,-3.720884774363917,0.8028065795630861,0.2143602330796868,-0.1687997132455574,0.12865354647507904,0.13968890470307002,0.07097935390295299,0.08650699999999999,0.08052535726528402
40.0,0.0,0.0,0.025,21.37,57.25,1.5,0,32.43,30.0,13.3,-2.358771733388256,3.6596385390495545,-0.8453095667107677,-3.720884774363917,0.8028065795630861,0.2143602330796868,-0.1687997132455574,0.12865354647507904,0.13968890470307002,0.07097935390295299,0.06559799999999996,0.06781966753700598
40.0,0.0,0.0,0.025,21.37,57.25,2.3333,0,32.43,30.0,13.3,-2.358771733388256,3.6596385390495545,-0.8453095667107677,-3.720884774363917,0.8028065795630861,0.2143602330796868,-0.1687997132455574,0.12865354647507904,0.13968890470307002,0.07097935390295299,0.05164799999999999,0.04517449392476542
40.0,0.0,0.0,0.0,26.52,58.5,24.0,0,26.43,30.0,5.0,-2.358771733388256,3.6596385390495545,-0.8453095667107677,-3.720884774363917,0.8028065795630861,0.2143602330796868,-0.1687997132455574,0.12865354647507904,0.13968890470307002,0.07097935390295299,0.021,0.02646161116438827
40.0,10.0,0.06,0.0,26.52,58.5,49.0,0,28.0,80.0,5.0,-3.9254824484764317,9.978526325980637,0.38435908842459365,3.6272346322702194,-0.8469282625258765,-0.15991883637996246,0.18478021857638013,-0.05084034761345613,-0.10921558094429323,-0.06368200240470256,0.033,0.057448422959777506
40.0,10.0,0.06,0.0,26.52,58.5,5.6667,0,28.0,80.0,5.0,-3.9254824484764317,9.978526325980637,0.38435908842459365,3.6272346322702194,-0.8469282625258765,-0.15991883637996246,0.18478021857638013,-0.05084034761345613,-0.10921558094429323,-0.06368200240470256,0.33678,0.27632074305127513
40.0,10.0,0.06,0.0,26.52,58.5,9.0,0,28.0,80.0,5.0,-3.9254824484764317,9.978526325980637,0.38435908842459365,3.6272346322702194,-0.8469282625258765,-0.15991883637996246,0.18478021857638013,-0.05084034761345613,-0.10921558094429323,-0.06368200240470256,0.32,0.21616605965344077
40.0,10.0,0.06,0.0,26.52,58.5,9.0,0,28.0,80.0,5.0,-3.9254824484764317,9.978526325980637,0.38435908842459365,3.6272346322702194,-0.8469282625258765,-0.15991883637996246,0.18478021857638013,-0.05084034761345613,-0.10921558094429323,-0.06368200240470256,0.33,0.21616605965344077
40.0,10.0,0.06,0.0,26.52,58.5,9.0,0,28.0,80.0,5.0,-3.9254824484764317,9.978526325980637,0.38435908842459365,3.6272346322702194,-0.8469282625258765,-0.15991883637996246,0.18478021857638013,-0.05084034761345613,-0.10921558094429323,-0.06368200240470256,0.31690000000000007,0.21616605965344077
40.0,10.0,0.06,0.0,26.52,58.5,9.0,0,28.0,50.0,5.0,-3.9254824484764317,9.978526325980637,0.38435908842459365,3.6272346322702194,-0.8469282625258765,-0.15991883637996246,0.18478021857638013,-0.05084034761345613,-0.10921558094429323,-0.06368200240470256,0.049999999999999996,0.0925068318858353
40.0,10.0,0.06,0.0,26.52,58.5,9.0,0,28.0,60.0,5.0,-3.9254824484764317,9.978526325980637,0.38435908842459365,3.6272346322702194,-0.8469282625258765,-0.15991883637996246,0.18478021857638013,-0.05084034761345613,-0.10921558094429323,-0.06368200240470256,0.1,0.11002235269409942
40.0,10.0,0.06,0.0,26.52,58.5,9.0,0,28.0,70.0,5.0,-3.9254824484764317,9.978526325980637,0.38435908842459365,3.6272346322702194,-0.8469282625258765,-0.15991883637996246,0.18478021857638013,-0.05084034761345613,-0.10921558094429323,-0.06368200240470256,0.15,0.15142892169816188
40.0,10.0,0.08,0.0,26.52,58.5,9.0,0,28.0,80.0,5.0,-3.9254824484764317,9.978526325980637,0.38435908842459365,3.6272346322702194,-0.8469282625258765,-0.15991883637996246,0.18478021857638013,-0.05084034761345613,-0.10921558094429323,-0.06368200240470256,0.25,0.2281618488037101
40.0,0.0,0.0,0.0,26.52,58.5,9.0,0,28.0,80.0,5.0,-3.9254824484764317,9.978526325980637,0.38435908842459365,3.6272346322702194,-0.8469282625258765,-0.15991883637996246,0.18478021857638013,-0.05084034761345613,-0.10921558094429323,-0.06368200240470256,0.055000000000000035,0.07548909536989869
40.0,10.0,0.02,0.0,26.52,58.5,9.0,0,28.0,80.0,5.0,-3.9254824484764317,9.978526325980637,0.38435908842459365,3.6272346322702194,-0.8469282625258765,-0.15991883637996246,0.18478021857638013,-0.05084034761345613,-0.10921558094429323,-0.06368200240470256,0.11999999999999998,0.1387598331076376
40.0,10.0,0.1,0.0,26.52,58.5,9.0,0,28.0,80.0,5.0,-3.9254824484764317,9.978526325980637,0.38435908842459365,3.6272346322702194,-0.8469282625258765,-0.15991883637996246,0.18478021857638013,-0.05084034761345613,-0.10921558094429323,-0.06368200240470256,0.21000000000000002,0.2278229075939208
40.0,10.0,0.04,0.0,26.52,58.5,9.0,0,28.0,80.0,5.0,-3.9254824484764317,9.978526325980637,0.38435908842459365,3.6272346322702194,-0.8469282625258765,-0.15991883637996246,0.18478021857638013,-0.05084034761345613,-0.10921558094429323,-0.06368200240470256,0.16,0.16720279361714774
40.0,10.0,0.06,0.0,26.52,58.5,11.5,0,28.0,80.0,5.0,-3.9254824484764317,9.978526325980637,0.38435908842459365,3.6272346322702194,-0.8469282625258765,-0.15991883637996246,0.18478021857638013,-0.05084034761345613,-0.10921558094429323,-0.06368200240470256,0.154,0.16631676483146568
40.0,10.0,0.06,0.0,26.52,58.5,15.6667,0,28.0,80.0,5.0,-3.9254824484764317,9.978526325980637,0.38435908842459365,3.6272346322702194,-0.8469282625258765,-0.15991883637996246,0.18478021857638013,-0.05084034761345613,-0.10921558094429323,-0.06368200240470256,0.12099999999999997,0.13369743484703642
40.0,10.0,0.06,0.0,26.52,58.5,24.0,0,28.0,80.0,5.0,-3.9254824484764317,9.978526325980637,0.38435908842459365,3.6272346322702194,-0.8469282625258765,-0.15991883637996246,0.18478021857638013,-0.05084034761345613,-0.10921558094429323,-0.06368200240470256,0.107,0.0882888877415175
24.24,0.0,0.0,0.0,23.19,91.8,5.6667,0,32.131649294911185,25.0,1.0,8.547316552845675,-1.1503638305532948,-1.493310726573133,1.734728400077607,2.524945118530654,2.01866470297616,-0.9290927469482896,0.7992268921330044,-1.8995449482144813,4.6142178057098215,0.020099999999999996,0.025329153953663433
24.24,0.0,0.0,0.0,26.52,58.5,19.0,0,32.131649294911185,25.0,1.0,8.547316552845675,-1.1503638305532948,-1.493310726573133,1.734728400077607,2.524945118530654,2.01866470297616,-0.9290927469482896,0.7992268921330044,-1.8995449482144813,4.6142178057098215,0.03239999999999999,0.036772947427835
24.24,0.0,0.0,0.0,23.57,76.4,5.6667,0,32.131649294911185,25.0,1.0,8.547316552845675,-1.1503638305532948,-1.493310726573133,1.734728400077607,2.524945118530654,2.01866470297616,-0.9290927469482896,0.7992268921330044,-1.8995449482144813,4.6142178057098215,0.0576,0.04986976220964084
18.23,0.0,0.0,0.0,26.52,58.5,5.6667,0,32.131649294911185,25.0,1.0,8.547316552845675,-1.1503638305532948,-1.493310726573133,1.734728400077607,2.524945118530654,2.01866470297616,-0.9290927469482896,0.7992268921330044,-1.8995449482144813,4.6142178057098215,0.0486,0.07146136760549145
23.35,0.0,0.0,0.0,26.52,58.5,5.6667,0,32.131649294911185,25.0,1.0,8.547316552845675,-1.1503638305532948,-1.493310726573133,1.734728400077607,2.524945118530654,2.01866470297616,-0.9290927469482896,0.7992268921330044,-1.8995449482144813,4.6142178057098215,0.062200000000000005,0.060400751345551035
24.24,0.0,0.0,0.0,26.52,58.5,5.6667,0,32.131649294911185,25.0,1.0,8.547316552845675,-1.1503638305532948,-1.493310726573133,1.734728400077607,2.524945118530654,2.01866470297616,-0.9290927469482896,0.7992268921330044,-1.8995449482144813,4.6142178057098215,0.08360000000000002,0.0609815745082427
24.11,0.0,0.0,0.0,26.52,58.5,5.6667,0,32.131649294911185,25.0,1.0,8.547316552845675,-1.1503638305532948,-1.493310726573133,1.734728400077607,2.524945118530654,2.01866470297616,-0.9290927469482896,0.7992268921330044,-1.8995449482144813,4.6142178057098215,0.08010000000000002,0.0609815745082427
24.24,0.0,0.0,0.0,26.52,58.5,9.0,0,32.131649294911185,25.0,1.0,8.547316552845675,-1.1503638305532948,-1.493310726573133,1.734728400077607,2.524945118530654,2.01866470297616,-0.9290927469482896,0.7992268921330044,-1.8995449482144813,4.6142178057098215,0.046,0.048514807442359045
24.24,0.0,0.0,0.0,23.57,76.4,9.0,0,32.131649294911185,60.0,1.0,8.547316552845675,-1.1503638305532948,-1.493310726573133,1.734728400077607,2.524945118530654,2.01866470297616,-0.9290927469482896,0.7992268921330044,-1.8995449482144813,4.6142178057098215,0.0846,0.09168990280882279
24.24,0.0,0.0,0.0,23.19,91.8,9.0,0,32.131649294911185,60.0,1.0,8.547316552845675,-1.1503638305532948,-1.493310726573133,1.734728400077607,2.524945118530654,2.01866470297616,-0.9290927469482896,0.7992268921330044,-1.8995449482144813,4.6142178057098215,0.059599999999999986,0.058642739168703335
24.24,0.0,0.0,0.0,23.19,91.8,9.0,0,32.131649294911185,80.0,1.0,8.547316552845675,-1.1503638305532948,-1.493310726573133,1.734728400077607,2.524945118530654,2.01866470297616,-0.9290927469482896,0.7992268921330044,-1.8995449482144813,4.6142178057098215,0.05769999999999999,0.0675224671631316
24.24,0.0,0.0,0.0,23.57,76.4,9.0,0,32.131649294911185,80.0,1.0,8.547316552845675,-1.1503638305532948,-1.493310726573133,1.734728400077607,2.524945118530654,2.01866470297616,-0.9290927469482896,0.7992268921330044,-1.8995449482144813,4.6142178057098215,0.1346,0.11691453720107654
30.0,0.0,0.0,0.01,21.37,57.25,9.0,0,32.4,30.0,13.332,-2.358771733388256,3.6596385390495545,-0.8453095667107677,-3.720884774363917,0.8028065795630861,0.2143602330796868,-0.1687997132455574,0.12865354647507904,0.13968890470307002,0.07097935390295299,0.021999999999999995,0.03863606570321466
30.0,0.0,0.0,0.01,21.37,57.25,1.0,0,32.4,30.0,13.332,-2.358771733388256,3.6596385390495545,-0.8453095667107677,-3.720884774363917,0.8028065795630861,0.2143602330796868,-0.1687997132455574,0.12865354647507904,0.13968890470307002,0.07097935390295299,0.477,0.37691881848908926
30.0,0.0,0.0,0.01,21.37,57.25,1.5,0,32.4,30.0,13.332,-2.358771733388256,3.6596385390495545,-0.8453095667107677,-3.720884774363917,0.8028065795630861,0.2143602330796868,-0.1687997132455574,0.12865354647507904,0.13968890470307002,0.07097935390295299,0.48499999999999993,0.3186633843229448
30.0,0.0,0.0,0.01,21.37,57.25,2.3333,0,32.4,30.0,13.332,-2.358771733388256,3.6596385390495545,-0.8453095667107677,-3.720884774363917,0.8028065795630861,0.2143602330796868,-0.1687997132455574,0.12865354647507904,0.13968890470307002,0.07097935390295299,0.258,0.23670125692450575
30.0,0.0,0.0,0.01,21.37,57.25,4.0,0,32.4,30.0,13.332,-2.358771733388256,3.6596385390495545,-0.8453095667107677,-3.720884774363917,0.8028065795630861,0.2143602330796868,-0.1687997132455574,0.12865354647507904,0.13968890470307002,0.07097935390295299,0.06900000000000002,0.08675721448424406
10.0,0.0,0.0,0.025,26.52,58.5,24.0,0,20.0,30.0,0.07,-2.358771733388256,3.6596385390495545,-0.8453095667107677,-3.720884774363917,0.8028065795630861,0.2143602330796868,-0.1687997132455574,0.12865354647507904,0.13968890470307002,0.07097935390295299,0.023999999999999994,0.043139186017348334
10.0,0.0,0.0,0.025,19.46,81.3,13.9254,0,20.0,30.0,0.07,-2.358771733388256,3.6596385390495545,-0.8453095667107677,-3.720884774363917,0.8028065795630861,0.2143602330796868,-0.1687997132455574,0.12865354647507904,0.13968890470307002,0.07097935390295299,0.3400000000000001,0.23144205804817644
10.0,0.0,0.0,0.025,19.76,49.0,4.5249,0,20.0,30.0,0.07,-2.358771733388256,3.6596385390495545,-0.8453095667107677,-3.720884774363917,0.8028065795630861,0.2143602330796868,-0.1687997132455574,0.12865354647507904,0.13968890470307002,0.07097935390295299,0.234,0.21642897924793633
10.0,0.0,0.0,0.025,23.57,76.4,6.9365,0,20.0,30.0,0.07,-2.358771733388256,3.6596385390495545,-0.8453095667107677,-3.720884774363917,0.8028065795630861,0.2143602330796868,-0.1687997132455574,0.12865354647507904,0.13968890470307002,0.07097935390295299,0.15700000000000003,0.1419555917581342
40.0,0.0,0.0,0.06,21.37,57.25,9.0,0,34.23,30.0,6.6,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,0.024999999999999994,0.020976657487003503
40.0,0.0,0.0,0.06,21.37,57.25,1.0,0,34.23,30.0,6.6,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,0.067,0.07095610028567678
40.0,0.0,0.0,0.06,21.37,57.25,1.5,0,34.23,30.0,6.6,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,0.05600000000000001,0.06397257042778444
40.0,0.0,0.0,0.06,21.37,57.25,2.3333,0,34.23,30.0,6.6,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,0.046,0.04668103269071759
40.0,0.0,0.0,0.06,21.37,57.25,4.0,0,34.23,30.0,6.6,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,0.03799999999999998,0.03737925811736047
120.0,0.0,0.0,0.0,26.52,58.5,15.6667,1,15.89,40.0,1.0,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,0.027000000000000003,0.034225914616244996
50.0,800.0,0.1,0.025,23.57,76.4,9.0,0,20.0,30.0,0.66,-2.358771733388256,3.6596385390495545,-0.8453095667107677,-3.720884774363917,0.8028065795630861,0.2143602330796868,-0.1687997132455574,0.12865354647507904,0.13968890470307002,0.07097935390295299,0.029999999999999995,0.07139375173938496
50.0,800.0,0.1,0.025,23.57,76.4,9.0,0,20.0,30.0,0.66,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,0.07000000000000002,0.07688194103599204
50.0,800.0,0.05,0.025,23.57,76.4,9.0,0,20.0,30.0,0.66,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,0.07999999999999999,0.07022081427261725
50.0,0.0,0.0,0.025,23.57,76.4,9.0,0,20.0,30.0,0.66,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,0.08999999999999998,0.12253071495892225
50.0,0.0,0.0,0.025,23.57,76.4,9.0,0,20.0,30.0,0.66,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,0.08999999999999998,0.12253071495892225
50.0,0.0,0.0,0.025,23.57,76.4,9.0,0,20.0,30.0,0.66,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,0.13000000000000003,0.12253071495892225
50.0,0.0,0.0,0.025,23.57,76.4,9.0,0,20.0,30.0,0.66,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,0.15,0.12253071495892225
50.0,0.0,0.0,0.025,23.57,76.4,9.0,0,20.0,30.0,0.66,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,0.16499999999999998,0.12253071495892225
50.0,0.0,0.0,0.025,23.57,76.4,9.0,0,20.0,30.0,0.66,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,0.17999999999999997,0.12253071495892225
50.0,800.0,0.05,0.025,23.57,76.4,9.0,0,20.0,30.0,0.66,-2.358771733388256,3.6596385390495545,-0.8453095667107677,-3.720884774363917,0.8028065795630861,0.2143602330796868,-0.1687997132455574,0.12865354647507904,0.13968890470307002,0.07097935390295299,0.04000000000000001,0.06371058371901402
50.0,0.0,0.0,0.025,23.57,76.4,9.0,0,20.0,30.0,0.66,-2.358771733388256,3.6596385390495545,-0.8453095667107677,-3.720884774363917,0.8028065795630861,0.2143602330796868,-0.1687997132455574,0.12865354647507904,0.13968890470307002,0.07097935390295299,0.068,0.0933165075901596
50.0,0.0,0.0,0.025,23.57,76.4,9.0,0,20.0,30.0,0.66,-2.358771733388256,3.6596385390495545,-0.8453095667107677,-3.720884774363917,0.8028065795630861,0.2143602330796868,-0.1687997132455574,0.12865354647507904,0.13968890470307002,0.07097935390295299,0.067,0.0933165075901596
50.0,0.0,0.0,0.025,23.57,76.4,9.0,0,20.0,30.0,0.66,-2.358771733388256,3.6596385390495545,-0.8453095667107677,-3.720884774363917,0.8028065795630861,0.2143602330796868,-0.1687997132455574,0.12865354647507904,0.13968890470307002,0.07097935390295299,0.11,0.0933165075901596
50.0,0.0,0.0,0.025,23.57,76.4,9.0,0,20.0,30.0,0.66,-2.358771733388256,3.6596385390495545,-0.8453095667107677,-3.720884774363917,0.8028065795630861,0.2143602330796868,-0.1687997132455574,0.12865354647507904,0.13968890470307002,0.07097935390295299,0.11999999999999998,0.0933165075901596
50.0,0.0,0.0,0.025,23.57,76.4,9.0,0,20.0,30.0,0.66,-2.358771733388256,3.6596385390495545,-0.8453095667107677,-3.720884774363917,0.8028065795630861,0.2143602330796868,-0.1687997132455574,0.12865354647507904,0.13968890470307002,0.07097935390295299,0.14,0.0933165075901596
50.0,0.0,0.0,0.025,23.57,76.4,9.0,0,20.0,30.0,0.66,-2.358771733388256,3.6596385390495545,-0.8453095667107677,-3.720884774363917,0.8028065795630861,0.2143602330796868,-0.1687997132455574,0.12865354647507904,0.13968890470307002,0.07097935390295299,0.16,0.0933165075901596
62.5,1000.0,0.01,0.05,26.52,58.5,9.0,0,20.0,30.0,13.3,-2.358771733388256,3.6596385390495545,-0.8453095667107677,-3.720884774363917,0.8028065795630861,0.2143602330796868,-0.1687997132455574,0.12865354647507904,0.13968890470307002,0.07097935390295299,0.030999999999999996,0.04223901185524631
62.5,0.0,0.0,0.05,26.52,58.5,9.0,0,20.0,30.0,13.3,-2.358771733388256,3.6596385390495545,-0.8453095667107677,-3.720884774363917,0.8028065795630861,0.2143602330796868,-0.1687997132455574,0.12865354647507904,0.13968890470307002,0.07097935390295299,0.027000000000000003,0.03125352258724995
62.5,1000.0,0.2,0.05,23.57,76.4,2.3333,0,20.0,30.0,13.3,-2.358771733388256,3.6596385390495545,-0.8453095667107677,-3.720884774363917,0.8028065795630861,0.2143602330796868,-0.1687997132455574,0.12865354647507904,0.13968890470307002,0.07097935390295299,0.256,0.28508582489775297
62.5,1000.0,0.2,0.05,26.52,58.5,2.3333,0,20.0,30.0,13.3,-2.358771733388256,3.6596385390495545,-0.8453095667107677,-3.720884774363917,0.8028065795630861,0.2143602330796868,-0.1687997132455574,0.12865354647507904,0.13968890470307002,0.07097935390295299,0.146,0.17014690295081783
62.5,1000.0,0.08,0.05,23.57,76.4,2.3333,0,20.0,30.0,13.3,-2.358771733388256,3.6596385390495545,-0.8453095667107677,-3.720884774363917,0.8028065795630861,0.2143602330796868,-0.1687997132455574,0.12865354647507904,0.13968890470307002,0.07097935390295299,0.20400000000000001,0.21330283901175653
62.5,1000.0,0.05,0.05,23.57,76.4,2.3333,0,20.0,30.0,13.3,-2.358771733388256,3.6596385390495545,-0.8453095667107677,-3.720884774363917,0.8028065795630861,0.2143602330796868,-0.1687997132455574,0.12865354647507904,0.13968890470307002,0.07097935390295299,0.19500000000000003,0.1967005176915171
62.5,1000.0,0.08,0.05,26.52,58.5,2.3333,0,20.0,30.0,13.3,-2.358771733388256,3.6596385390495545,-0.8453095667107677,-3.720884774363917,0.8028065795630861,0.2143602330796868,-0.1687997132455574,0.12865354647507904,0.13968890470307002,0.07097935390295299,0.11900000000000001,0.12327443966924415
62.5,1000.0,0.01,0.05,23.57,76.4,2.3333,0,20.0,30.0,13.3,-2.358771733388256,3.6596385390495545,-0.8453095667107677,-3.720884774363917,0.8028065795630861,0.2143602330796868,-0.1687997132455574,0.12865354647507904,0.13968890470307002,0.07097935390295299,0.156,0.14990917161265646
62.5,0.0,0.0,0.05,23.57,76.4,2.3333,0,20.0,30.0,13.3,-2.358771733388256,3.6596385390495545,-0.8453095667107677,-3.720884774363917,0.8028065795630861,0.2143602330796868,-0.1687997132455574,0.12865354647507904,0.13968890470307002,0.07097935390295299,0.143,0.132203622715258
62.5,1000.0,0.05,0.05,26.52,58.5,2.3333,0,20.0,30.0,13.3,-2.358771733388256,3.6596385390495545,-0.8453095667107677,-3.720884774363917,0.8028065795630861,0.2143602330796868,-0.1687997132455574,0.12865354647507904,0.13968890470307002,0.07097935390295299,0.10300000000000001,0.10091221737041446
62.5,1000.0,0.01,0.05,26.52,58.5,2.3333,0,20.0,30.0,13.3,-2.358771733388256,3.6596385390495545,-0.8453095667107677,-3.720884774363917,0.8028065795630861,0.2143602330796868,-0.1687997132455574,0.12865354647507904,0.13968890470307002,0.07097935390295299,0.08399999999999999,0.07239728810279454
62.5,0.0,0.0,0.05,26.52,58.5,2.3333,0,20.0,30.0,13.3,-2.358771733388256,3.6596385390495545,-0.8453095667107677,-3.720884774363917,0.8028065795630861,0.2143602330796868,-0.1687997132455574,0.12865354647507904,0.13968890470307002,0.07097935390295299,0.04200000000000001,0.05673478685668087
62.5,1000.0,0.2,0.05,23.57,76.4,4.0,0,20.0,30.0,13.3,-2.358771733388256,3.6596385390495545,-0.8453095667107677,-3.720884774363917,0.8028065795630861,0.2143602330796868,-0.1687997132455574,0.12865354647507904,0.13968890470307002,0.07097935390295299,0.23899999999999996,0.2334960696622894
62.5,1000.0,0.08,0.05,23.57,76.4,4.0,0,20.0,30.0,13.3,-2.358771733388256,3.6596385390495545,-0.8453095667107677,-3.720884774363917,0.8028065795630861,0.2143602330796868,-0.1687997132455574,0.12865354647507904,0.13968890470307002,0.07097935390295299,0.189,0.1746778432668362
62.5,1000.0,0.2,0.05,26.52,58.5,4.0,0,20.0,30.0,13.3,-2.358771733388256,3.6596385390495545,-0.8453095667107677,-3.720884774363917,0.8028065795630861,0.2143602330796868,-0.1687997132455574,0.12865354647507904,0.13968890470307002,0.07097935390295299,0.13400000000000004,0.13327644216364629
62.5,1000.0,0.08,0.05,26.52,58.5,4.0,0,20.0,30.0,13.3,-2.358771733388256,3.6596385390495545,-0.8453095667107677,-3.720884774363917,0.8028065795630861,0.2143602330796868,-0.1687997132455574,0.12865354647507904,0.13968890470307002,0.07097935390295299,0.1,0.09654718456963368
62.5,1000.0,0.05,0.05,23.57,76.4,4.0,0,20.0,30.0,13.3,-2.358771733388256,3.6596385390495545,-0.8453095667107677,-3.720884774363917,0.8028065795630861,0.2143602330796868,-0.1687997132455574,0.12865354647507904,0.13968890470307002,0.07097935390295299,0.18400000000000002,0.16223417181637068
