NO,DOI,Selective_layer_thickness,Filler_size,Filler_concentration,Crosslinker_concentration,Organic_Hildebrand_solubility_parameter,Organic_molecular_volume,Mass_ratio(A/B),Effluent_type,Effective_area,Experimental_temperature,Downstream_pressure,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,Total_flux,predicted
680,10.1016/S0376-7388(00)00683-9,22.0,0.0,0.0,0.0,23.19,91.8,15.6667,1,31.2,25.0,2.66,-1.2877759098565504,-2.829349849770103,-1.142493753046283,1.0593940951103853,1.5812453511937912,-2.2938082284550867,0.7120333670406698,-3.0752918373582436,2.3824306910688215,0.8416852021647813,0.43600000000000005,0.2521555920213517
683,10.1016/S0376-7388(00)00683-9,22.0,0.0,0.0,0.0,23.19,91.8,65.6667,1,31.2,70.0,2.66,-1.2877759098565504,-2.829349849770103,-1.142493753046283,1.0593940951103853,1.5812453511937912,-2.2938082284550867,0.7120333670406698,-3.0752918373582436,2.3824306910688215,0.8416852021647813,1.03,0.9742822437562426
685,10.1016/S0376-7388(00)00683-9,22.0,0.0,0.0,0.0,23.19,91.8,99.0,1,31.2,70.0,2.66,-1.2877759098565504,-2.829349849770103,-1.142493753046283,1.0593940951103853,1.5812453511937912,-2.2938082284550867,0.7120333670406698,-3.0752918373582436,2.3824306910688215,0.8416852021647813,1.0,0.9085938601711848
687,10.1016/S0376-7388(00)00683-9,22.0,0.0,0.0,0.0,23.19,91.8,199.0,1,31.2,70.0,2.66,-1.2877759098565504,-2.829349849770103,-1.142493753046283,1.0593940951103853,1.5812453511937912,-2.2938082284550867,0.7120333670406698,-3.0752918373582436,2.3824306910688215,0.8416852021647813,0.8310000000000001,0.8841236540128268
689,10.1016/S0376-7388(00)00683-9,22.0,0.0,0.0,0.0,23.19,91.8,332.3333,1,31.2,70.0,2.66,-1.2877759098565504,-2.829349849770103,-1.142493753046283,1.0593940951103853,1.5812453511937912,-2.2938082284550867,0.7120333670406698,-3.0752918373582436,2.3824306910688215,0.8416852021647813,0.762,0.9385193573280719
682,10.1016/S0376-7388(00)00683-9,22.0,0.0,0.0,0.0,23.19,91.8,65.6667,1,31.2,25.0,2.66,-1.2877759098565504,-2.829349849770103,-1.142493753046283,1.0593940951103853,1.5812453511937912,-2.2938082284550867,0.7120333670406698,-3.0752918373582436,2.3824306910688215,0.8416852021647813,0.06,0.08368999738716115
684,10.1016/S0376-7388(00)00683-9,22.0,0.0,0.0,0.0,23.19,91.8,99.0,1,31.2,25.0,2.66,-1.2877759098565504,-2.829349849770103,-1.142493753046283,1.0593940951103853,1.5812453511937912,-2.2938082284550867,0.7120333670406698,-3.0752918373582436,2.3824306910688215,0.8416852021647813,0.06,0.07959631303029623
686,10.1016/S0376-7388(00)00683-9,22.0,0.0,0.0,0.0,23.19,91.8,199.0,1,31.2,25.0,2.66,-1.2877759098565504,-2.829349849770103,-1.142493753046283,1.0593940951103853,1.5812453511937912,-2.2938082284550867,0.7120333670406698,-3.0752918373582436,2.3824306910688215,0.8416852021647813,0.07799999999999999,0.07839494204852619
688,10.1016/S0376-7388(00)00683-9,22.0,0.0,0.0,0.0,23.19,91.8,332.3333,1,31.2,25.0,2.66,-1.2877759098565504,-2.829349849770103,-1.142493753046283,1.0593940951103853,1.5812453511937912,-2.2938082284550867,0.7120333670406698,-3.0752918373582436,2.3824306910688215,0.8416852021647813,0.12399999999999999,0.08669040910464822
1114,10.1016/S0376-7388(99)00293-8,5.0,0.0,0.0,0.0,26.52,58.5,1.0,0,14.2,50.0,3.0,-2.358771733388256,3.6596385390495545,-0.8453095667107677,-3.720884774363917,0.8028065795630861,0.2143602330796868,-0.1687997132455574,0.12865354647507904,0.13968890470307002,0.07097935390295299,3.8,2.3344887556611633
1115,10.1016/S0376-7388(99)00293-8,5.0,0.0,0.0,0.0,26.52,58.5,2.3333,0,14.2,50.0,3.0,-2.358771733388256,3.6596385390495545,-0.8453095667107677,-3.720884774363917,0.8028065795630861,0.2143602330796868,-0.1687997132455574,0.12865354647507904,0.13968890470307002,0.07097935390295299,2.4,1.8078824230886512
1116,10.1016/S0376-7388(99)00293-8,5.0,0.0,0.0,0.0,26.52,58.5,4.0,0,14.2,50.0,3.0,-2.358771733388256,3.6596385390495545,-0.8453095667107677,-3.720884774363917,0.8028065795630861,0.2143602330796868,-0.1687997132455574,0.12865354647507904,0.13968890470307002,0.07097935390295299,1.4,0.9428997033781785
1117,10.1016/S0376-7388(99)00293-8,5.0,0.0,0.0,0.0,26.52,58.5,9.0,0,14.2,50.0,3.0,-2.358771733388256,3.6596385390495545,-0.8453095667107677,-3.720884774363917,0.8028065795630861,0.2143602330796868,-0.1687997132455574,0.12865354647507904,0.13968890470307002,0.07097935390295299,0.29999999999999993,0.445829544124115
1118,10.1016/S0376-7388(99)00293-8,5.0,0.0,0.0,0.0,26.52,58.5,19.0,0,14.2,50.0,3.0,-2.358771733388256,3.6596385390495545,-0.8453095667107677,-3.720884774363917,0.8028065795630861,0.2143602330796868,-0.1687997132455574,0.12865354647507904,0.13968890470307002,0.07097935390295299,0.1,0.18496443365890297
306,10.1016/S1383-5866(99)00060-X,13.0,0.0,0.0,0.05,21.37,57.25,9.0,0,6.0,25.0,0.67,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,12.000000000000002,4.604934610909284
86,10.1016/j.cep.2004.03.007,35.0,0.0,0.0,0.0,21.37,57.25,0.25,0,12.5,45.0,0.23,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,4.469999999999999,4.473262923294383
87,10.1016/j.cep.2004.03.007,35.0,0.0,0.0,0.0,21.37,57.25,0.25,0,12.5,50.0,0.23,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,5.700000000000001,4.580259721768485
85,10.1016/j.cep.2004.03.007,35.0,0.0,0.0,0.0,21.37,57.25,0.25,0,12.5,25.0,0.23,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,0.9500000000000001,1.1292164892931533
1793,10.1016/j.desal.2005.08.021,45.0,0.0,0.0,0.0001,26.52,58.5,0.4286,0,28.0,60.0,0.3,-3.9254824484764317,9.978526325980637,0.38435908842459365,3.6272346322702194,-0.8469282625258765,-0.15991883637996246,0.18478021857638013,-0.05084034761345613,-0.10921558094429323,-0.06368200240470256,7.051,6.621490341920788
1794,10.1016/j.desal.2005.08.021,45.0,0.0,0.0,0.0001,26.52,58.5,1.0,0,28.0,60.0,0.3,-3.9254824484764317,9.978526325980637,0.38435908842459365,3.6272346322702194,-0.8469282625258765,-0.15991883637996246,0.18478021857638013,-0.05084034761345613,-0.10921558094429323,-0.06368200240470256,3.916,3.413019348837343
1795,10.1016/j.desal.2005.08.021,45.0,0.0,0.0,0.0001,26.52,58.5,4.0,0,28.0,60.0,0.3,-3.9254824484764317,9.978526325980637,0.38435908842459365,3.6272346322702194,-0.8469282625258765,-0.15991883637996246,0.18478021857638013,-0.05084034761345613,-0.10921558094429323,-0.06368200240470256,1.96,1.6483096022012855
1796,10.1016/j.desal.2005.08.021,18.0,0.0,0.0,0.0001,26.52,58.5,9.0,0,28.0,50.0,0.3,-3.9254824484764317,9.978526325980637,0.38435908842459365,3.6272346322702194,-0.8469282625258765,-0.15991883637996246,0.18478021857638013,-0.05084034761345613,-0.10921558094429323,-0.06368200240470256,0.26,0.32498627362679167
1797,10.1016/j.desal.2005.08.021,45.0,0.0,0.0,0.0001,26.52,58.5,9.0,0,28.0,60.0,0.3,-3.9254824484764317,9.978526325980637,0.38435908842459365,3.6272346322702194,-0.8469282625258765,-0.15991883637996246,0.18478021857638013,-0.05084034761345613,-0.10921558094429323,-0.06368200240470256,0.5690000000000001,0.7012968645920823
116,10.1016/j.memsci.2004.03.041,22.0,0.0,0.0,0.0,23.57,76.4,5.6667,0,8.55,75.0,1.3,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,2.1781999999999995,1.7396198492347745
118,10.1016/j.memsci.2004.03.041,22.0,0.0,0.0,0.0,23.57,76.4,9.0,0,8.55,75.0,1.3,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,3.4653,2.2389087882091747
120,10.1016/j.memsci.2004.03.041,22.0,0.0,0.0,0.0,23.57,76.4,19.0,0,8.55,75.0,1.3,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,7.8713,3.3246113009356897
115,10.1016/j.memsci.2004.03.041,22.0,0.0,0.0,0.0,23.57,76.4,5.6667,0,8.55,25.0,1.3,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,0.030399999999999993,0.03664367501846898
117,10.1016/j.memsci.2004.03.041,22.0,0.0,0.0,0.0,23.57,76.4,9.0,0,8.55,25.0,1.3,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,0.029300000000000007,0.043033317076223106
119,10.1016/j.memsci.2004.03.041,22.0,0.0,0.0,0.0,23.57,76.4,19.0,0,8.55,25.0,1.3,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,0.029899999999999993,0.046593296149459826
112,10.1016/j.memsci.2004.03.041,22.0,0.0,0.0,0.0,23.57,76.4,3.0,0,8.55,75.0,1.3,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,0.495,1.1422392821150453
114,10.1016/j.memsci.2004.03.041,22.0,0.0,0.0,0.0,23.57,76.4,4.0,0,8.55,75.0,1.3,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,0.9406,1.3183320476119216
111,10.1016/j.memsci.2004.03.041,22.0,0.0,0.0,0.0,23.57,76.4,3.0,0,8.55,25.0,1.3,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,0.0967,0.05509802666933406
113,10.1016/j.memsci.2004.03.041,22.0,0.0,0.0,0.0,23.57,76.4,4.0,0,8.55,25.0,1.3,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,0.0561,0.04722170723723424
176,10.1016/j.memsci.2006.06.045,22.0,0.0,0.0,0.025,26.52,58.5,0.1111,0,20.2,25.0,3.0,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,1.9690999999999996,1.78380594407601
177,10.1016/j.memsci.2006.06.045,22.0,0.0,0.0,0.025,26.52,58.5,0.1111,0,20.2,40.0,3.0,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,2.1584999999999996,2.057628617642467
178,10.1016/j.memsci.2006.06.045,22.0,0.0,0.0,0.025,26.52,58.5,0.1111,0,20.2,40.0,3.0,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,2.1444,2.057628617642467
179,10.1016/j.memsci.2006.06.045,22.0,0.0,0.0,0.025,26.52,58.5,0.1111,0,20.2,40.0,3.0,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,2.2507,2.057628617642467
180,10.1016/j.memsci.2006.06.045,22.0,0.0,0.0,0.025,26.52,58.5,0.1111,0,20.2,50.0,3.0,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,3.2577000000000003,2.7759355944577258
183,10.1016/j.memsci.2006.06.045,22.0,0.0,0.0,0.025,26.52,58.5,0.25,0,20.2,40.0,3.0,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,1.981,1.9091645744992147
184,10.1016/j.memsci.2006.06.045,22.0,0.0,0.0,0.025,26.52,58.5,0.25,0,20.2,40.0,3.0,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,1.918,1.9091645744992147
185,10.1016/j.memsci.2006.06.045,22.0,0.0,0.0,0.025,26.52,58.5,0.25,0,20.2,50.0,3.0,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,2.9897,2.6159493211499427
189,10.1016/j.memsci.2006.06.045,22.0,0.0,0.0,0.025,26.52,58.5,0.4286,0,20.2,40.0,3.0,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,1.847,1.6999163575800997
190,10.1016/j.memsci.2006.06.045,22.0,0.0,0.0,0.025,26.52,58.5,0.4286,0,20.2,50.0,3.0,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,2.4432999999999994,2.329236096783218
181,10.1016/j.memsci.2006.06.045,22.0,0.0,0.0,0.025,26.52,58.5,0.25,0,20.2,25.0,3.0,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,1.7525999999999997,1.6594495915023806
182,10.1016/j.memsci.2006.06.045,22.0,0.0,0.0,0.025,26.52,58.5,0.25,0,20.2,40.0,3.0,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,1.7685999999999997,1.9091645744992147
186,10.1016/j.memsci.2006.06.045,22.0,0.0,0.0,0.025,26.52,58.5,0.4286,0,20.2,25.0,3.0,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,1.433,1.4775706310779715
187,10.1016/j.memsci.2006.06.045,22.0,0.0,0.0,0.025,26.52,58.5,0.4286,0,20.2,40.0,3.0,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,1.5682999999999998,1.6999163575800997
188,10.1016/j.memsci.2006.06.045,22.0,0.0,0.0,0.025,26.52,58.5,0.4286,0,20.2,40.0,3.0,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,1.5644,1.6999163575800997
191,10.1016/j.memsci.2006.06.045,22.0,0.0,0.0,0.025,26.52,58.5,0.6667,0,20.2,25.0,3.0,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,1.1031,1.0199961151694525
192,10.1016/j.memsci.2006.06.045,22.0,0.0,0.0,0.025,26.52,58.5,0.6667,0,20.2,40.0,3.0,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,0.9353000000000002,1.0908318959327323
193,10.1016/j.memsci.2006.06.045,22.0,0.0,0.0,0.025,26.52,58.5,0.6667,0,20.2,40.0,3.0,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,1.2294999999999998,1.0908318959327323
194,10.1016/j.memsci.2006.06.045,22.0,0.0,0.0,0.025,26.52,58.5,0.6667,0,20.2,40.0,3.0,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,1.2212,1.0908318959327323
195,10.1016/j.memsci.2006.06.045,22.0,0.0,0.0,0.025,26.52,58.5,0.6667,0,20.2,50.0,3.0,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,1.6803999999999997,1.6691042262681308
196,10.1016/j.memsci.2006.06.045,22.0,0.0,0.0,0.025,26.52,58.5,1.0,0,20.2,25.0,3.0,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,0.8041000000000001,0.8819676210894707
197,10.1016/j.memsci.2006.06.045,22.0,0.0,0.0,0.025,26.52,58.5,1.0,0,20.2,40.0,3.0,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,0.6657000000000001,0.8745694020985612
198,10.1016/j.memsci.2006.06.045,22.0,0.0,0.0,0.025,26.52,58.5,1.0,0,20.2,40.0,3.0,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,0.8291,0.8745694020985612
199,10.1016/j.memsci.2006.06.045,22.0,0.0,0.0,0.025,26.52,58.5,1.0,0,20.2,40.0,3.0,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,0.929,0.8745694020985612
200,10.1016/j.memsci.2006.06.045,22.0,0.0,0.0,0.025,26.52,58.5,1.0,0,20.2,50.0,3.0,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,1.0721999999999998,1.2242170251579432
201,10.1016/j.memsci.2006.06.045,22.0,0.0,0.0,0.025,26.52,58.5,2.3333,0,20.2,25.0,3.0,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,0.3402,0.3486914437884272
202,10.1016/j.memsci.2006.06.045,22.0,0.0,0.0,0.025,26.52,58.5,2.3333,0,20.2,40.0,3.0,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,0.30619999999999997,0.3897074119629605
203,10.1016/j.memsci.2006.06.045,22.0,0.0,0.0,0.025,26.52,58.5,2.3333,0,20.2,40.0,3.0,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,0.3552,0.3897074119629605
204,10.1016/j.memsci.2006.06.045,22.0,0.0,0.0,0.025,26.52,58.5,2.3333,0,20.2,40.0,3.0,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,0.39890000000000003,0.3897074119629605
205,10.1016/j.memsci.2006.06.045,22.0,0.0,0.0,0.025,26.52,58.5,2.3333,0,20.2,50.0,3.0,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,0.4948000000000001,0.5605838131125862
657,10.1016/j.memsci.2011.10.035,8.15,0.0,0.0,0.0,26.52,58.5,19.0,1,20.0,50.0,0.04,-1.2877759098565504,-2.829349849770103,-1.142493753046283,1.0593940951103853,1.5812453511937912,-2.2938082284550867,0.7120333670406698,-3.0752918373582436,2.3824306910688215,0.8416852021647813,2.6557,2.25387063694593
658,10.1016/j.memsci.2011.10.035,7.82,0.0,0.0,0.0,26.52,58.5,19.0,1,20.0,50.0,0.04,-1.2877759098565504,-2.829349849770103,-1.142493753046283,1.0593940951103853,1.5812453511937912,-2.2938082284550867,0.7120333670406698,-3.0752918373582436,2.3824306910688215,0.8416852021647813,2.459,2.957203378339908
659,10.1016/j.memsci.2011.10.035,4.37,0.0,0.0,0.0,26.52,58.5,19.0,1,20.0,50.0,0.04,-1.2877759098565504,-2.829349849770103,-1.142493753046283,1.0593940951103853,1.5812453511937912,-2.2938082284550867,0.7120333670406698,-3.0752918373582436,2.3824306910688215,0.8416852021647813,3.9344000000000006,4.337433177838106
660,10.1016/j.memsci.2011.10.035,2.35,0.0,0.0,0.0,26.52,58.5,19.0,1,20.0,50.0,0.04,-1.2877759098565504,-2.829349849770103,-1.142493753046283,1.0593940951103853,1.5812453511937912,-2.2938082284550867,0.7120333670406698,-3.0752918373582436,2.3824306910688215,0.8416852021647813,5.262299999999999,4.346416925923001
661,10.1016/j.memsci.2011.10.035,4.37,0.0,0.0,0.0,26.52,58.5,19.0,1,20.0,50.0,0.04,-1.2877759098565504,-2.829349849770103,-1.142493753046283,1.0593940951103853,1.5812453511937912,-2.2938082284550867,0.7120333670406698,-3.0752918373582436,2.3824306910688215,0.8416852021647813,4.0328,4.337433177838106
662,10.1016/j.memsci.2011.10.035,1.43,0.0,0.0,0.0,26.52,58.5,19.0,1,20.0,50.0,0.04,-1.2877759098565504,-2.829349849770103,-1.142493753046283,1.0593940951103853,1.5812453511937912,-2.2938082284550867,0.7120333670406698,-3.0752918373582436,2.3824306910688215,0.8416852021647813,5.950800000000001,5.880218735852257
663,10.1016/j.memsci.2011.10.035,2.02,0.0,0.0,0.0,26.52,58.5,19.0,1,20.0,50.0,0.04,-1.2877759098565504,-2.829349849770103,-1.142493753046283,1.0593940951103853,1.5812453511937912,-2.2938082284550867,0.7120333670406698,-3.0752918373582436,2.3824306910688215,0.8416852021647813,4.6721,4.346416925923001
664,10.1016/j.memsci.2011.10.035,1.93,0.0,0.0,0.0,26.52,58.5,19.0,1,20.0,50.0,0.04,-1.2877759098565504,-2.829349849770103,-1.142493753046283,1.0593940951103853,1.5812453511937912,-2.2938082284550867,0.7120333670406698,-3.0752918373582436,2.3824306910688215,0.8416852021647813,4.9672,4.780661338341572
1204,10.1016/j.memsci.2011.10.035,4.0,0.0,0.0,0.0,26.52,58.5,19.0,1,20.0,50.0,0.04,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,2.6,1.7787921654049625
651,10.1016/j.memsci.2011.10.035,84.43,0.0,0.0,0.0,26.52,58.5,19.0,1,20.0,50.0,0.04,-1.2877759098565504,-2.829349849770103,-1.142493753046283,1.0593940951103853,1.5812453511937912,-2.2938082284550867,0.7120333670406698,-3.0752918373582436,2.3824306910688215,0.8416852021647813,0.3041,0.320579619028378
652,10.1016/j.memsci.2011.10.035,44.34,0.0,0.0,0.0,26.52,58.5,19.0,1,20.0,50.0,0.04,-1.2877759098565504,-2.829349849770103,-1.142493753046283,1.0593940951103853,1.5812453511937912,-2.2938082284550867,0.7120333670406698,-3.0752918373582436,2.3824306910688215,0.8416852021647813,0.6359,0.5434714750657091
653,10.1016/j.memsci.2011.10.035,32.55,0.0,0.0,0.0,26.52,58.5,19.0,1,20.0,50.0,0.04,-1.2877759098565504,-2.829349849770103,-1.142493753046283,1.0593940951103853,1.5812453511937912,-2.2938082284550867,0.7120333670406698,-3.0752918373582436,2.3824306910688215,0.8416852021647813,0.8295000000000002,0.9637664581228407
654,10.1016/j.memsci.2011.10.035,79.72,0.0,0.0,0.0,26.52,58.5,19.0,1,20.0,50.0,0.04,-1.2877759098565504,-2.829349849770103,-1.142493753046283,1.0593940951103853,1.5812453511937912,-2.2938082284550867,0.7120333670406698,-3.0752918373582436,2.3824306910688215,0.8416852021647813,0.3594,0.4412142842549796
655,10.1016/j.memsci.2011.10.035,14.96,0.0,0.0,0.0,26.52,58.5,19.0,1,20.0,50.0,0.04,-1.2877759098565504,-2.829349849770103,-1.142493753046283,1.0593940951103853,1.5812453511937912,-2.2938082284550867,0.7120333670406698,-3.0752918373582436,2.3824306910688215,0.8416852021647813,1.5245999999999997,1.6180535796956816
656,10.1016/j.memsci.2011.10.035,15.8,0.0,0.0,0.0,26.52,58.5,19.0,1,20.0,50.0,0.04,-1.2877759098565504,-2.829349849770103,-1.142493753046283,1.0593940951103853,1.5812453511937912,-2.2938082284550867,0.7120333670406698,-3.0752918373582436,2.3824306910688215,0.8416852021647813,1.7213,1.6215441290813661
1999,10.1016/j.memsci.2013.07.021,10.0,0.0,0.0,0.0,26.52,58.5,5.6667,0,32.131649294911185,60.0,1.0,-1.284516251460975,-2.3526347948770323,4.864189943275459,0.23514621659424842,-0.41359520612169587,0.08973046804278825,-0.25137210744647076,0.7430206970041421,0.947999944933348,0.8885700099801611,1.9,1.572035304304268
1235,10.1016/j.memsci.2019.03.008,4.4,0.0,0.0,0.1,23.19,91.8,99.0,1,7.07,70.0,4.0,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,2.209845,2.3576533667545436
